Date_Time,Year,Month,Day,Hour,Minute,Day_Night,Departure_Location,Arrival_Location,Number_of_Passengers,Seat_Selection,Bus_Type,Customer_ID,Contact_Email,Contact_Phone,Ticket_Price,Payment_Method,Transaction_ID,Bus_Operator,Bus_ID,Departure_Time,Route_Info,Coupon_Code,Discount_Percentage,Cancellation_Time,Refund_Amount,Review_Text,Rating,Popular_Destinations,Regional_Trends,Bus_Occupancy,Punctuality,Peak_Travel_Seasons,Gender,Device_Type,Operating_System,Browser
2024-05-14 07:42:33,2024,5,14,7,42,Day,Salem,Nagercoil,1,"17, 6",Luxury AC/Non-AC,532745,customer29@example.com,+123456733589,246.95,Credit Card,4940297363,Thirumal Alaghu Travels,BUS936,2024-05-17 17:43:13,"Kancheepuram, Thanjavur, Salem",DISCOUNT14,6,2024-09-17 06:12:12,49.8,Experience was average!,4.7,"Dindigul, Thanjavur, Vellore, Pollachi",Region 4: Higher booking volume in this region,0.65,On-time performance is 97%,"Season 3, Season 6",Male,Tablet,Windows,Safari
2019-11-09 01:37:46,2019,11,9,1,37,Night,Salem,Salem,1,"18, 8",Scania AC,387909,customer60@example.com,+123456739489,173.06,Net Banking,9606639509,Sharma Transports,BUS842,2023-02-16 23:41:28,"Neyveli, Pollachi, Erode",DISCOUNT19,7,2023-11-19 12:59:20,46.96,Experience was good!,4.4,"Erode, Ranipet, Kumbakonam, Kancheepuram",Region 2: Higher booking volume in this region,0.64,On-time performance is 86%,"Season 7, Season 5",Male,Desktop,Android,Opera
2019-01-27 18:34:48,2019,1,27,18,34,Night,Chennai,Cuddalore,3,"7, 1",Regular Non-AC,642135,customer20@example.com,+123456744089,131.63,Debit Card,6137116126,SRM Transports,BUS929,2024-12-21 21:10:22,"Erode, Kumbakonam, Chennai, Cuddalore, Madurai",DISCOUNT10,18,2023-02-15 23:37:38,13.31,Experience was good!,3.3,"Erode, Tiruchirappalli, Madurai",Region 2: Higher booking volume in this region,0.88,On-time performance is 74%,"Season 1, Season 7",Male,Desktop,Windows,Edge
2018-02-14 13:13:05,2018,2,14,13,13,Day,Pollachi,Thanjavur,3,"13, 2",Semi-Sleeper Non-AC,499699,customer76@example.com,+123456743289,157.95,Debit Card,3296366289,Universal Travels,BUS313,2023-12-21 00:59:10,"Karur, Thanjavur, Pollachi",DISCOUNT9,12,2023-12-06 22:55:07,17.41,Experience was good!,3.9,"Vellore, Cuddalore, Kumbakonam, Tirunelveli",Region 5: Higher booking volume in this region,0.76,On-time performance is 96%,"Season 3, Season 4",Male,Tablet,iOS,Edge
2022-02-25 07:55:37,2022,2,25,7,55,Day,Madurai,Thanjavur,3,"11, 26",Scania AC,896541,customer38@example.com,+123456780589,122.37,Net Banking,9443261277,ABT X Travels,BUS445,2023-11-22 14:52:18,"Madurai, Chennai",DISCOUNT11,17,2024-08-02 09:34:55,14.5,Experience was good!,4.7,"Kumbakonam, Madurai, Karur, Thoothukudi",Region 4: Higher booking volume in this region,0.78,On-time performance is 76%,"Season 4, Season 5",Male,Desktop,macOS,Firefox
2017-12-23 06:39:43,2017,12,23,6,39,Day,Dindigul,Karur,1,"18, 14",Volvo AC,237385,customer51@example.com,+123456798689,199.52,Net Banking,2475301932,Pandian Roadways,BUS677,2024-07-15 01:32:52,"Tirunelveli, Dindigul, Tiruchirappalli, Neyveli, Coimbatore",DISCOUNT20,12,2023-10-31 23:39:58,22.44,Experience was good!,4.1,"Chennai, Cuddalore, Madurai",Region 4: Higher booking volume in this region,0.95,On-time performance is 79%,"Season 6, Season 7",Male,Tablet,macOS,Safari
2019-12-22 22:52:14,2019,12,22,22,52,Night,Nagercoil,Neyveli,1,"17, 17",Luxury AC/Non-AC,843063,customer14@example.com,+123456785589,95.62,Debit Card,8507228029,Rathimeena Travels,BUS625,2023-05-23 13:53:14,"Thanjavur, Coimbatore, Karur, Tirunelveli, Madurai",DISCOUNT18,18,2024-03-15 22:15:48,48.89,Experience was good!,4.4,"Vellore, Kancheepuram, Cuddalore, Tiruchirappalli",Region 4: Higher booking volume in this region,0.72,On-time performance is 88%,"Season 3, Season 5",Female,Mobile,Windows,Opera
2023-09-26 12:29:47,2023,9,26,12,29,Day,Dindigul,Thoothukudi,3,"12, 1",Non-AC Sleeper,447319,customer20@example.com,+123456720589,198.15,Credit Card,8576194982,RKT Tours and Travels,BUS222,2024-02-24 16:35:45,"Salem, Chennai, Tirunelveli, Pollachi",DISCOUNT8,14,2024-05-12 02:13:14,42.35,Experience was excellent!,3.6,"Karur, Erode, Nagercoil, Coimbatore",Region 4: Higher booking volume in this region,0.55,On-time performance is 88%,"Season 3, Season 1",Male,Desktop,iOS,Safari
2021-02-05 02:55:09,2021,2,5,2,55,Night,Coimbatore,Thanjavur,4,"20, 28",Party Buses,875804,customer30@example.com,+123456788189,193.67,Debit Card,2738795187,SRM Transports,BUS550,2023-10-02 19:04:53,"Cuddalore, Neyveli, Tirunelveli, Karur, Chennai",DISCOUNT10,8,2023-07-19 15:09:54,24.6,Experience was average!,3.9,"Pollachi, Thanjavur",Region 5: Higher booking volume in this region,0.78,On-time performance is 71%,"Season 2, Season 1",Female,Desktop,macOS,Chrome
2021-05-05 19:39:49,2021,5,5,19,39,Night,Erode,Coimbatore,3,"17, 4",Double Decker AC/Non-AC,645668,customer49@example.com,+123456788889,261.13,Debit Card,8174534604,Parveen Travels,BUS907,2023-05-27 00:46:30,"Kumbakonam, Thoothukudi, Chennai",DISCOUNT7,20,2023-08-26 08:35:16,38.44,Experience was average!,4.2,"Pollachi, Karur, Kumbakonam",Region 1: Higher booking volume in this region,0.58,On-time performance is 75%,"Season 3, Season 6",Female,Mobile,macOS,Safari
2016-06-29 04:46:54,2016,6,29,4,46,Night,Kancheepuram,Thanjavur,1,"13, 25",Scania AC,516425,customer43@example.com,+123456764089,81.42,Net Banking,6976799826,MJT Travels,BUS483,2024-10-16 11:40:55,"Chennai, Vellore, Thoothukudi, Tiruchirappalli",DISCOUNT17,10,2024-11-05 12:30:17,42.19,Experience was excellent!,4.0,"Ranipet, Tirunelveli, Vellore",Region 1: Higher booking volume in this region,0.81,On-time performance is 81%,"Season 5, Season 7",Female,Tablet,Android,Safari
2023-01-29 16:32:26,2023,1,29,16,32,Day,Ranipet,Vellore,4,"9, 25",Scania AC,367379,customer51@example.com,+123456766589,139.65,Credit Card,6241833362,MJT Travels,BUS372,2024-07-04 09:49:41,"Kancheepuram, Kumbakonam, Madurai, Neyveli",DISCOUNT1,5,2023-01-21 03:07:36,25.73,Experience was average!,3.7,"Vellore, Tiruchirappalli, Thanjavur",Region 1: Higher booking volume in this region,0.94,On-time performance is 93%,"Season 2, Season 5",Male,Desktop,Android,Opera
2018-06-29 12:34:46,2018,6,29,12,34,Day,Thoothukudi,Kancheepuram,1,"26, 25",Scania AC,291928,customer5@example.com,+123456736389,240.97,Net Banking,6713029823,Universal Travels,BUS414,2023-03-25 07:49:14,"Coimbatore, Erode, Tiruchirappalli, Cuddalore, Pollachi",DISCOUNT15,16,2024-06-12 17:11:22,20.26,Experience was good!,4.9,"Salem, Chennai, Kancheepuram, Tirunelveli",Region 4: Higher booking volume in this region,0.92,On-time performance is 91%,"Season 1, Season 3",Female,Desktop,macOS,Firefox
2018-08-10 14:58:43,2018,8,10,14,58,Day,Pollachi,Tiruchirappalli,1,"5, 10",Volvo Multi-Axle AC,880780,customer24@example.com,+123456724289,225.98,Credit Card,1670687569,KPN Travels,BUS158,2023-12-31 04:53:50,"Erode, Cuddalore",DISCOUNT17,5,2023-01-30 11:44:11,39.22,Experience was average!,4.4,"Kumbakonam, Salem, Neyveli",Region 1: Higher booking volume in this region,0.66,On-time performance is 84%,"Season 1, Season 7",Male,Desktop,macOS,Edge
2017-03-31 19:14:03,2017,3,31,19,14,Night,Cuddalore,Salem,3,"26, 26",AC Sleeper,434213,customer60@example.com,+123456740189,177.6,Net Banking,8714903151,Parveen Travels,BUS727,2023-10-02 03:49:50,"Ranipet, Dindigul, Nagercoil",DISCOUNT3,6,2023-07-03 07:14:35,19.74,Experience was excellent!,3.4,"Chennai, Coimbatore, Tiruchirappalli",Region 1: Higher booking volume in this region,0.51,On-time performance is 85%,"Season 4, Season 3",Female,Desktop,Android,Edge
2022-08-19 00:16:09,2022,8,19,0,16,Night,Cuddalore,Chennai,4,"17, 15",AC Sleeper,740580,customer22@example.com,+123456786889,91.97,Debit Card,6941322968,Parveen Travels,BUS144,2024-03-20 11:41:14,"Pollachi, Thoothukudi",DISCOUNT7,12,2024-05-17 15:50:37,31.38,Experience was average!,4.2,"Tirunelveli, Salem, Cuddalore, Chennai, Karur",Region 3: Higher booking volume in this region,1.0,On-time performance is 82%,"Season 1, Season 1",Male,Tablet,iOS,Edge
2017-12-06 20:31:48,2017,12,6,20,31,Night,Ranipet,Kancheepuram,1,"9, 16",Semi-Sleeper Non-AC,697258,customer94@example.com,+123456741889,264.28,Debit Card,9006177127,MJT Travels,BUS257,2024-05-20 07:37:37,"Thanjavur, Salem, Karur",DISCOUNT17,6,2024-01-15 17:41:32,13.62,Experience was excellent!,3.9,"Kumbakonam, Rajapalayam",Region 1: Higher booking volume in this region,0.5,On-time performance is 78%,"Season 7, Season 2",Male,Desktop,iOS,Opera
2019-12-07 10:11:04,2019,12,7,10,11,Day,Salem,Neyveli,2,"12, 29",Party Buses,573836,customer29@example.com,+123456773789,137.41,Debit Card,1971365668,National Travels,BUS933,2023-08-03 22:08:48,"Thanjavur, Tirunelveli, Kumbakonam",DISCOUNT19,18,2024-10-28 08:02:27,42.39,Experience was excellent!,4.7,"Tiruchirappalli, Thanjavur, Cuddalore, Ranipet, Nagercoil",Region 5: Higher booking volume in this region,0.84,On-time performance is 81%,"Season 4, Season 1",Male,Tablet,Windows,Edge
2021-02-08 05:33:38,2021,2,8,5,33,Night,Salem,Tirunelveli,3,"30, 21",Volvo Multi-Axle AC,204654,customer32@example.com,+123456767289,238.05,Credit Card,3482324685,Sharma Transports,BUS777,2024-05-12 12:47:33,"Nagercoil, Kumbakonam, Cuddalore",DISCOUNT8,5,2024-06-19 19:49:17,48.54,Experience was good!,4.6,"Karur, Cuddalore",Region 2: Higher booking volume in this region,0.76,On-time performance is 90%,"Season 7, Season 6",Male,Mobile,Windows,Opera
2024-02-22 14:48:41,2024,2,22,14,48,Day,Coimbatore,Neyveli,3,"28, 13",AC Sleeper,229901,customer19@example.com,+123456754689,285.93,Net Banking,6432923392,Bharathi Travels,BUS896,2023-06-07 04:11:23,"Kancheepuram, Rajapalayam, Vellore, Ranipet, Cuddalore",DISCOUNT4,18,2023-07-18 23:46:26,44.9,Experience was excellent!,3.3,"Ranipet, Thoothukudi, Vellore, Tirunelveli, Erode",Region 3: Higher booking volume in this region,0.85,On-time performance is 80%,"Season 2, Season 6",Male,Tablet,iOS,Edge
2020-08-11 21:27:08,2020,8,11,21,27,Night,Salem,Coimbatore,1,"26, 7",Semi-Sleeper Non-AC,927907,customer39@example.com,+123456797189,231.94,Net Banking,2650769646,Kesineni Travels,BUS789,2023-05-29 06:45:28,"Karur, Pollachi, Cuddalore, Kancheepuram, Thanjavur",DISCOUNT13,9,2024-09-10 01:03:00,30.34,Experience was average!,4.5,"Dindigul, Erode",Region 1: Higher booking volume in this region,0.76,On-time performance is 85%,"Season 7, Season 4",Male,Mobile,macOS,Edge
2024-11-03 18:59:52,2024,11,3,18,59,Night,Dindigul,Neyveli,2,"26, 13",AC Sleeper,667306,customer34@example.com,+123456744989,252.75,Debit Card,5736631151,MJT Travels,BUS345,2023-10-15 09:01:57,"Coimbatore, Tirunelveli, Kumbakonam, Ranipet",DISCOUNT8,15,2023-11-29 20:00:18,10.4,Experience was average!,3.5,"Pollachi, Chennai, Ranipet",Region 3: Higher booking volume in this region,0.62,On-time performance is 92%,"Season 3, Season 3",Female,Desktop,Windows,Safari
2017-07-13 23:13:53,2017,7,13,23,13,Night,Rajapalayam,Ranipet,2,"20, 17",Mercedes Benz AC,861068,customer18@example.com,+123456753189,90.18,Net Banking,2546308551,SRM Transports,BUS164,2023-11-06 09:39:36,"Vellore, Kancheepuram, Nagercoil, Tiruchirappalli, Karur",DISCOUNT4,18,2024-06-19 21:04:28,41.14,Experience was excellent!,4.8,"Nagercoil, Dindigul, Salem",Region 3: Higher booking volume in this region,0.58,On-time performance is 96%,"Season 7, Season 7",Female,Tablet,Windows,Safari
2024-07-30 10:24:51,2024,7,30,10,24,Day,Ranipet,Ranipet,4,"24, 13",Regular Non-AC,907825,customer80@example.com,+123456763589,147.85,Credit Card,3958318545,MJT Travels,BUS928,2024-12-22 10:56:25,"Karur, Neyveli, Chennai, Cuddalore, Tirunelveli",DISCOUNT14,12,2024-07-28 22:18:15,32.35,Experience was average!,4.9,"Rajapalayam, Karur, Tiruchirappalli, Cuddalore",Region 4: Higher booking volume in this region,0.58,On-time performance is 91%,"Season 1, Season 1",Male,Mobile,macOS,Chrome
2018-10-01 09:52:12,2018,10,1,9,52,Day,Ranipet,Ranipet,1,"14, 8",Luxury AC/Non-AC,600222,customer76@example.com,+123456793089,61.73,Credit Card,9766401147,Rathimeena Travels,BUS197,2024-07-14 05:18:50,"Nagercoil, Karur, Dindigul, Cuddalore, Madurai",DISCOUNT20,17,2023-07-10 05:37:32,35.96,Experience was excellent!,4.4,"Madurai, Tiruchirappalli, Dindigul, Neyveli",Region 4: Higher booking volume in this region,0.86,On-time performance is 72%,"Season 6, Season 6",Male,Desktop,iOS,Safari
2023-10-31 14:05:07,2023,10,31,14,5,Day,Erode,Salem,3,"1, 14",Mercedes Benz AC,861745,customer45@example.com,+123456740189,251.57,Debit Card,8033899347,National Travels,BUS161,2023-03-29 17:22:20,"Kumbakonam, Dindigul, Tirunelveli, Ranipet",DISCOUNT5,11,2023-05-02 00:31:55,19.65,Experience was good!,4.5,"Coimbatore, Tiruchirappalli, Karur, Pollachi",Region 3: Higher booking volume in this region,0.67,On-time performance is 96%,"Season 2, Season 4",Female,Mobile,Windows,Edge
2017-06-01 04:05:17,2017,6,1,4,5,Night,Tiruchirappalli,Ranipet,2,"6, 22",AC Sleeper,972566,customer72@example.com,+123456724289,92.35,Debit Card,9523523634,Hindusthan Travels,BUS677,2023-05-13 08:08:55,"Thanjavur, Thoothukudi, Chennai, Pollachi, Vellore",DISCOUNT19,14,2024-04-22 13:59:57,37.95,Experience was good!,3.8,"Karur, Coimbatore",Region 5: Higher booking volume in this region,0.81,On-time performance is 72%,"Season 2, Season 2",Male,Desktop,iOS,Safari
2016-08-28 06:32:37,2016,8,28,6,32,Day,Cuddalore,Nagercoil,2,"13, 12",Non-AC Sleeper,540040,customer23@example.com,+123456712189,199.88,Debit Card,6287166943,Parveen Travels,BUS428,2024-11-08 05:28:12,"Salem, Karur, Chennai",DISCOUNT12,7,2023-11-09 11:15:09,20.47,Experience was good!,4.1,"Thoothukudi, Ranipet, Salem, Coimbatore, Kancheepuram",Region 1: Higher booking volume in this region,0.5,On-time performance is 93%,"Season 1, Season 7",Male,Tablet,Windows,Edge
2023-10-19 04:48:33,2023,10,19,4,48,Night,Ranipet,Vellore,4,"18, 27",Semi-Sleeper Non-AC,567191,customer53@example.com,+123456771089,80.59,Credit Card,5962940202,MJT Travels,BUS172,2023-05-11 09:56:37,"Kancheepuram, Thoothukudi",DISCOUNT8,18,2023-11-30 11:34:17,25.26,Experience was good!,3.7,"Coimbatore, Nagercoil, Pollachi, Erode",Region 1: Higher booking volume in this region,0.81,On-time performance is 94%,"Season 5, Season 1",Female,Desktop,Windows,Chrome
2019-01-09 14:10:21,2019,1,9,14,10,Day,Kancheepuram,Cuddalore,3,"5, 16",Non-AC Sleeper,612035,customer61@example.com,+123456716589,60.79,Net Banking,5194784389,Ramu Travels,BUS283,2023-02-19 16:27:19,"Cuddalore, Thanjavur, Vellore",DISCOUNT12,5,2023-09-26 06:48:47,14.38,Experience was average!,4.6,"Erode, Thoothukudi, Kumbakonam, Neyveli",Region 5: Higher booking volume in this region,0.86,On-time performance is 74%,"Season 7, Season 6",Female,Desktop,Android,Firefox
2020-05-05 04:25:46,2020,5,5,4,25,Night,Kumbakonam,Salem,4,"20, 12",Regular Non-AC,330081,customer39@example.com,+123456758189,126.9,Credit Card,6722770690,ABT X Travels,BUS920,2024-09-12 12:45:59,"Kumbakonam, Dindigul, Coimbatore",DISCOUNT18,19,2024-08-11 10:18:08,15.6,Experience was good!,4.4,"Madurai, Kumbakonam, Dindigul",Region 2: Higher booking volume in this region,0.62,On-time performance is 79%,"Season 2, Season 4",Male,Tablet,Android,Opera
2023-10-27 16:48:59,2023,10,27,16,48,Day,Pollachi,Cuddalore,4,"5, 10",Regular Non-AC,689101,customer7@example.com,+123456717489,251.61,Net Banking,7334186331,Bharathi Travels,BUS821,2024-07-13 13:56:01,"Coimbatore, Thoothukudi, Tirunelveli, Cuddalore, Tiruchirappalli",DISCOUNT14,15,2023-06-29 23:37:32,34.61,Experience was average!,3.6,"Cuddalore, Pollachi, Ranipet",Region 4: Higher booking volume in this region,0.91,On-time performance is 95%,"Season 6, Season 3",Male,Desktop,macOS,Safari
2022-06-11 19:27:30,2022,6,11,19,27,Night,Vellore,Tirunelveli,3,"16, 17",Semi-Sleeper Non-AC,621847,customer57@example.com,+123456774189,135.81,Debit Card,6408271965,RKT Tours and Travels,BUS782,2024-04-04 12:00:56,"Tiruchirappalli, Karur",DISCOUNT3,9,2023-05-20 22:37:14,26.25,Experience was good!,3.7,"Salem, Erode, Chennai, Nagercoil",Region 2: Higher booking volume in this region,0.62,On-time performance is 77%,"Season 7, Season 4",Male,Tablet,macOS,Firefox
2016-09-20 05:36:31,2016,9,20,5,36,Night,Madurai,Thanjavur,2,"13, 13",Volvo Multi-Axle AC,424437,customer53@example.com,+123456790289,155.11,Credit Card,4822891169,Universal Travels,BUS622,2023-09-01 05:55:55,"Ranipet, Karur",DISCOUNT20,14,2024-08-04 00:30:18,27.82,Experience was excellent!,3.9,"Ranipet, Thoothukudi, Dindigul, Cuddalore, Tirunelveli",Region 4: Higher booking volume in this region,0.82,On-time performance is 81%,"Season 3, Season 7",Male,Tablet,macOS,Chrome
2023-10-26 10:31:05,2023,10,26,10,31,Day,Karur,Chennai,2,"9, 7",Semi-Sleeper Non-AC,709753,customer39@example.com,+123456736789,271.45,Credit Card,4867282547,MJT Travels,BUS648,2023-12-22 21:08:55,"Salem, Rajapalayam, Vellore, Chennai, Ranipet",DISCOUNT10,11,2023-05-08 03:34:55,23.19,Experience was average!,4.6,"Pollachi, Tirunelveli, Thanjavur",Region 3: Higher booking volume in this region,0.64,On-time performance is 84%,"Season 5, Season 1",Male,Tablet,iOS,Opera
2024-06-27 19:31:14,2024,6,27,19,31,Night,Tiruchirappalli,Pollachi,1,"9, 27",Scania AC,107261,customer41@example.com,+123456786789,162.11,Credit Card,6072150038,KPN Travels,BUS661,2024-07-30 07:20:58,"Neyveli, Thoothukudi, Ranipet",DISCOUNT7,9,2023-07-15 08:25:16,44.59,Experience was excellent!,4.8,"Vellore, Coimbatore",Region 4: Higher booking volume in this region,0.63,On-time performance is 92%,"Season 3, Season 1",Female,Mobile,Windows,Chrome
2022-03-12 05:50:50,2022,3,12,5,50,Night,Chennai,Erode,1,"25, 21",Mercedes Benz AC,575040,customer86@example.com,+123456711189,200.36,Net Banking,6123125390,Hindusthan Travels,BUS255,2023-10-23 14:00:40,"Nagercoil, Dindigul, Tirunelveli, Cuddalore, Vellore",DISCOUNT18,7,2023-03-10 13:38:41,41.65,Experience was average!,4.9,"Tirunelveli, Kancheepuram, Thanjavur, Chennai, Karur",Region 3: Higher booking volume in this region,0.64,On-time performance is 73%,"Season 1, Season 3",Female,Desktop,iOS,Edge
2023-08-13 07:38:26,2023,8,13,7,38,Day,Tirunelveli,Rajapalayam,3,"22, 24",Volvo AC,340841,customer58@example.com,+123456776489,283.94,Credit Card,5605091488,ABT X Travels,BUS222,2024-01-14 08:04:34,"Thanjavur, Cuddalore, Tirunelveli, Thoothukudi",DISCOUNT13,14,2023-10-14 15:04:13,26.07,Experience was average!,3.1,"Rajapalayam, Nagercoil, Pollachi",Region 3: Higher booking volume in this region,0.64,On-time performance is 81%,"Season 4, Season 7",Male,Tablet,Android,Safari
2023-10-03 01:46:45,2023,10,3,1,46,Night,Thoothukudi,Madurai,2,"16, 20",Party Buses,782375,customer32@example.com,+123456735889,209.68,Debit Card,3000323343,Pandian Roadways,BUS848,2024-09-05 06:43:54,"Cuddalore, Tirunelveli, Madurai, Rajapalayam",DISCOUNT8,11,2023-07-12 18:23:33,48.79,Experience was excellent!,3.9,"Coimbatore, Nagercoil, Pollachi",Region 3: Higher booking volume in this region,0.58,On-time performance is 74%,"Season 4, Season 1",Male,Mobile,Android,Edge
2019-12-09 06:30:10,2019,12,9,6,30,Day,Ranipet,Neyveli,3,"26, 8",Luxury AC/Non-AC,556832,customer11@example.com,+123456711289,230.85,Credit Card,1385745981,Parveen Travels,BUS172,2024-01-12 09:58:06,"Salem, Neyveli, Pollachi, Chennai",DISCOUNT19,9,2023-12-09 09:11:17,40.3,Experience was average!,3.1,"Tirunelveli, Tiruchirappalli, Cuddalore",Region 3: Higher booking volume in this region,0.69,On-time performance is 80%,"Season 4, Season 3",Female,Mobile,macOS,Safari
2019-01-29 01:45:56,2019,1,29,1,45,Night,Karur,Nagercoil,1,"11, 15",Volvo AC,501728,customer31@example.com,+123456740289,102.97,Net Banking,3056291500,SRS Travels,BUS663,2024-07-31 18:59:42,"Kancheepuram, Salem, Cuddalore",DISCOUNT4,17,2024-05-23 11:54:44,35.04,Experience was excellent!,3.2,"Thoothukudi, Cuddalore",Region 4: Higher booking volume in this region,0.98,On-time performance is 97%,"Season 6, Season 3",Female,Desktop,Windows,Edge
2022-05-04 00:20:04,2022,5,4,0,20,Night,Thoothukudi,Thanjavur,1,"5, 29",Double Decker AC/Non-AC,801657,customer2@example.com,+123456740789,140.31,Debit Card,9520598549,Kesineni Travels,BUS458,2024-05-14 09:57:39,"Coimbatore, Karur, Pollachi, Tirunelveli",DISCOUNT17,14,2023-01-28 17:20:07,26.77,Experience was excellent!,3.0,"Salem, Pollachi, Tirunelveli, Nagercoil, Coimbatore",Region 4: Higher booking volume in this region,0.65,On-time performance is 71%,"Season 3, Season 1",Male,Mobile,Android,Opera
2017-11-30 03:40:29,2017,11,30,3,40,Night,Rajapalayam,Dindigul,1,"14, 5",Scania AC,221966,customer25@example.com,+123456771689,165.07,Debit Card,4409911159,National Travels,BUS901,2023-11-12 11:34:11,"Chennai, Madurai, Coimbatore, Vellore",DISCOUNT5,16,2023-02-22 06:14:22,23.61,Experience was excellent!,4.8,"Madurai, Nagercoil, Pollachi, Tirunelveli, Cuddalore",Region 2: Higher booking volume in this region,0.89,On-time performance is 87%,"Season 2, Season 7",Female,Tablet,Android,Edge
2018-11-14 00:55:07,2018,11,14,0,55,Night,Madurai,Kumbakonam,3,"30, 28",Regular Non-AC,763225,customer11@example.com,+123456785189,223.16,Debit Card,7021774060,Ramu Travels,BUS660,2024-11-24 11:28:02,"Karur, Kumbakonam",DISCOUNT15,16,2023-02-24 12:46:14,45.44,Experience was excellent!,4.2,"Erode, Tirunelveli, Kancheepuram",Region 1: Higher booking volume in this region,0.79,On-time performance is 72%,"Season 6, Season 4",Male,Mobile,Android,Opera
